date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:12:29	1260888/1260888	---MCZ	200	added ('OK')	font/ttf	etag:W/%2298d4775506803d3c7a4fef6b07d085ed%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-duotone-900.ea0550d2.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-duotone-900.ea0550d2.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:29	429668/429668	---M--	200	added ('OK')	font/woff2	etag:%22802a011ca06de684256fb8fa742ac22b%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-light-300.ad801e0f.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-light-300.ad801e0f.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:31	397196/397196	---M--	200	added ('OK')	font/woff2	etag:%22d363ea5fa426a1ad4bf8b9565c17f573%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-regular-400.d71deed7.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-regular-400.d71deed7.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:34	325592/325592	---M--	200	added ('OK')	font/woff2	etag:%22a208a28f98ad78d10c5c56c11a8243f0%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-solid-900.d8af896e.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-solid-900.d8af896e.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:35	1037896/1037896	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ea17b87c8b1e1b8375c946e7fbc08b2f%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-regular-400.e551848b.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-regular-400.e551848b.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:35	1154720/1154720	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c6d18d36f02b5f3c7996704c45ce1757%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-light-300.b8b33ff9.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-light-300.b8b33ff9.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:36	464996/464996	---M--	200	added ('OK')	font/woff2	etag:%22a3f85de42ee891a166718b170de446ec%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-thin-100.b13b6a2a.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-thin-100.b13b6a2a.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:36	902932/902932	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e0edc621e4ffaa368d2e0677d3f137e6%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-solid-900.b283534e.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-solid-900.b283534e.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:38	4568/4568	---M--	200	added ('OK')	font/woff2	etag:%2213ceeb26d9bbeb545f96736c00250310%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-v4compatibility.8abc4437.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-v4compatibility.8abc4437.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:38	6070935/6070935	---M--	200	added ('OK')	video/mp4	etag:%22e6930c74d053eefa2b201d758a092bb8%22	https://xpovio-ltr.vercel.app/images/popup-video.mp4	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/images/popup-video.mp4	(from https://xpovio-ltr.vercel.app/?storefront=envato-elements)
22:12:38	10172/10172	---MCZ	200	added ('OK')	font/ttf	etag:W/%22221686d3f73201a0f3fce842273ee398%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-v4compatibility.ad381c02.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-v4compatibility.ad381c02.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:39	361596/361596	---M--	200	added ('OK')	font/woff2	etag:%22d2733a7e7162d29435f504eb86e857eb%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-light-300.d3b4cda2.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-light-300.d3b4cda2.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:40	1264536/1264536	---MCZ	200	added ('OK')	font/ttf	etag:W/%22385c4ccc6a9b96d134326c06f1717f6d%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-thin-100.2fda0f0e.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-thin-100.2fda0f0e.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:40	327548/327548	---M--	200	added ('OK')	font/woff2	etag:%229f707d00083eebe70b2c1975ae97f714%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-regular-400.173e7aed.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-regular-400.173e7aed.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:40	893876/893876	---MCZ	200	added ('OK')	font/ttf	etag:W/%228257ced0079849f2b10bc1b6cc8044bc%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-light-300.c8f137f7.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-light-300.c8f137f7.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:41	793572/793572	---MCZ	200	added ('OK')	font/ttf	etag:W/%22bfcbbef540935f0507ce3bdf6a974c5a%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-regular-400.8805f7f6.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-regular-400.8805f7f6.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:41	256056/256056	---M--	200	added ('OK')	font/woff2	etag:%22836a276b7aa8cc4cf515ba407d3a23d2%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-solid-900.b8050ee1.woff2	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-solid-900.b8050ee1.woff2	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:42	1576/1576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a8f40f98730815bdaeea44fc30bb2b90%22	https://xpovio-ltr.vercel.app/_next/static/media/xtrem.2005c185.eot	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/xtrem.2005c185.eot	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:43	1576/1576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a8f40f98730815bdaeea44fc30bb2b90%22	https://xpovio-ltr.vercel.app/_next/static/media/xtrem.2005c185.eot?	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/xtrem.2005c185d41d.eot	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:43	636104/636104	---MCZ	200	added ('OK')	font/ttf	etag:W/%228fff51cf8fde06e61d8a24f8b41ede8f%22	https://xpovio-ltr.vercel.app/_next/static/media/fa-sharp-solid-900.537db4fc.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/fa-sharp-solid-900.537db4fc.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:43	884/884	---M--	200	added ('OK')	font/woff	etag:%22094e9673fa215f549cef2f8d538f44e4%22	https://xpovio-ltr.vercel.app/_next/static/media/xtrem.419bc21b.woff	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/xtrem.419bc21b.woff	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:44	1420/1420	---MCZ	200	added ('OK')	font/ttf	etag:W/%22cb3c999d7ec7d33f7cdb25b3e55f5847%22	https://xpovio-ltr.vercel.app/_next/static/media/xtrem.436639df.ttf	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/xtrem.436639df.ttf	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:45	887/887	---M--	200	added ('OK')	image/svg+xml	etag:%225d1ef597659d65a9178a2310e1f4330c%22	https://xpovio-ltr.vercel.app/_next/static/media/xtrem.89b49412.svg	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/media/xtrem.89b49412.svg	(from https://xpovio-ltr.vercel.app/_next/static/css/657a5aa87bba5cd5.css)
22:12:45	6297/6297	---MCZ	200	added ('OK')	application/javascript	etag:W/%22993c8663dc92d2b1c5b3b35b7b1016ed%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-light-0b38a6354dd05195.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-light-0b38a6354dd05195.js	(from https://xpovio-ltr.vercel.app/index-light)
22:12:46	1748/1748	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:50%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo-light.ac117c2f.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/logo-lightea9a.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:46	4096/4096	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:51%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone-dark.5f760345.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/one-dark6429.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:47	3715/3715	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:51%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwo-dark.6ec8f1cb.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/two-dark7786.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:47	3961/3961	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:51%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthree-dark.6fd62bb1.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/three-darkdab0.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:48	4543/4543	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:52%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour-dark.fa2efeaf.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four-dark440e.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:48	4163/4163	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:52%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffive-dark.fb8b7c24.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/five-dark5bd4.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:48	4114/4114	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:53%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fsix-dark.653de5e5.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/six-dark9d6f.png	(from https://xpovio-ltr.vercel.app/index-light)
22:12:50	23472/23472	---MCZ	200	added ('OK')	application/javascript	etag:W/%229da8ffbf61b81769fab54ee0a9758dd9%22	https://xpovio-ltr.vercel.app/_next/static/chunks/206-3808773d5a640dbb.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/206-3808773d5a640dbb.js	(from https://xpovio-ltr.vercel.app/index-two)
22:12:52	33668/33668	---MCZ	200	added ('OK')	application/javascript	etag:W/%226bd3d48c7649ed511838cdf197c6124d%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-two-15e97bc5e9135e8e.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-two-15e97bc5e9135e8e.js	(from https://xpovio-ltr.vercel.app/index-two)
22:12:52	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/banner/banner-two-bg.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/banner/banner-two-bg.png'	(from https://xpovio-ltr.vercel.app/index-two)
22:12:53	1726/1726	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:54%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fdawn.f8d30759.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/dawn3e33.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:54	259121/259121	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:56%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Faward-thumb.08cceea7.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/award-thumbb7ae.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:54	7633/7633	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:56%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fball.ca50a0e8.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/ballf206.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:55	2878/2878	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:57%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fvideo-frame-two.05d5737c.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/video-frame-two685d.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:55	474213/474213	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:57%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fmodal-bg.fbcce9f6.png&w=3840&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/modal-bg0685.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:56	90962/90962	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:58%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthumb.43c5793f.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thumbd72b.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:56	4930/4930	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:58%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Favatar.3fc1386d.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/avatar5a23.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:56	1165/1165	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:13:58%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fstar.8ab5329f.png&w=384&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/stard5d1.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:57	136781/136781	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:00%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthree.d10c6288.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/three92d9.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:58	170164/170164	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:01%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffour.c01f87a5.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/four15e1.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:58	178983/178983	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:01%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffive.fe3af4ec.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/fivee2df.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:58	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/assets/images/cta-bg.png	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/assets/images/cta-bg.png	(from https://xpovio-ltr.vercel.app/index-two)
22:12:59	3239796/3239796	---M--	200	added ('OK')	video/mp4	etag:%224e5f256be4dee91bc265391d9375aa36%22	https://xpovio-ltr.vercel.app/images/banner-video.mp4	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/images/banner-video.mp4	(from https://xpovio-ltr.vercel.app/index-two)
22:12:59	33795/33795	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e9c00a5e776eab92796b06365e90c82%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-two-light-f6a7b96a265c43d3.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-two-light-f6a7b96a265c43d3.js	(from https://xpovio-ltr.vercel.app/index-two-light)
22:12:59	1730/1730	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:02%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fdawn-light.ef627693.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/dawn-light6284.png	(from https://xpovio-ltr.vercel.app/index-two-light)
22:13:00	9400/9400	---MCZ	200	added ('OK')	application/javascript	etag:W/%22159ae3b015415cdc3f393519be27e7bd%22	https://xpovio-ltr.vercel.app/_next/static/chunks/154-7a32a316e6842553.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/154-7a32a316e6842553.js	(from https://xpovio-ltr.vercel.app/index-three)
22:13:00	26455/26455	---MCZ	200	added ('OK')	application/javascript	etag:W/%224341f145319f37e96a7e9f64c4f59f61%22	https://xpovio-ltr.vercel.app/_next/static/chunks/488-84bf6775ccccbced.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/488-84bf6775ccccbced.js	(from https://xpovio-ltr.vercel.app/index-three)
22:13:01	18218/18218	---MCZ	200	added ('OK')	application/javascript	etag:W/%222cea1a07cceeeeaa20d4cacca3e85051%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-three-d5885b83849c28a2.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-three-d5885b83849c28a2.js	(from https://xpovio-ltr.vercel.app/index-three)
22:13:01	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/banner/banner-three-bg.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/banner/banner-three-bg.png'	(from https://xpovio-ltr.vercel.app/index-three)
22:13:01	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/banner/banner-two-bg-two.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/banner/banner-two-bg-two.png'	(from https://xpovio-ltr.vercel.app/index-three)
22:13:02	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/banner/banner-two-bg-three.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/banner/banner-two-bg-three.png'	(from https://xpovio-ltr.vercel.app/index-three)
22:13:02	2159/2159	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:04%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Farrow.7cfc248b.png&w=750&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/arrow3ba1.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:03	30728/30728	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:05%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fvideo-bg.669a23c5.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/video-bg1f8f.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:04	22856/22856	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:05%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fone.c12c058d.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/one0034.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:04	206346/206346	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:06%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthumb-three.c614f52a.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thumb-three25c5.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:04	5310/5310	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:06%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fclutch.38e779b9.png&w=640&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/clutchc88f.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:05	73342/73342	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:07%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feight.58492e8c.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eight8b88.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:05	159599/159599	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:07%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fnine.b2a74341.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/ninec34e.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:06	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/work/thumb-one.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/work/thumb-one.png'	(from https://xpovio-ltr.vercel.app/index-three)
22:13:06	214738/214738	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:08%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ften.35b76040.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/tenfee3.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:06	80688/80688	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:08%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feleven.1423617d.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eleven9d5a.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:07	73342/73342	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:07%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fnine.58492e8c.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eight5c19.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:07	14652/14652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e128dfbca008928451ec0b75e4413f1d%22	https://xpovio-ltr.vercel.app/'/images/cta-two-bg.png'	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/'/images/cta-two-bg.png'	(from https://xpovio-ltr.vercel.app/index-three)
22:13:08	64343/64343	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:09%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffooter-three-thumb.c8954f93.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/footer-three-thumb8cda.png	(from https://xpovio-ltr.vercel.app/index-three)
22:13:09	18207/18207	---MCZ	200	added ('OK')	application/javascript	etag:W/%221384c8b8a08ce759b46e3ce18af5e2e3%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-three-light-c4f11b783cf1eae0.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-three-light-c4f11b783cf1eae0.js	(from https://xpovio-ltr.vercel.app/index-three-light)
22:13:09	12753/12753	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8cfc297b7e0bd3b7babe5dc300e6e3a%22	https://xpovio-ltr.vercel.app/_next/static/chunks/570-24d9d7a89239e7ec.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/570-24d9d7a89239e7ec.js	(from https://xpovio-ltr.vercel.app/index-four)
22:13:09	2753/2753	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232620f71aea2d5afe392f5665943a305%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/index-four-6c2e1140be0fc1b2.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/index-four-6c2e1140be0fc1b2.js	(from https://xpovio-ltr.vercel.app/index-four)
